נושא,מספר תקנה,משרד,סוג תמיכה,מקבל התמיכה,מספר תאגיד,שנה,סה״כ אושר,סה״כ שולם
מוזיאונים ואמנות פלסטית,0019420218,משרד התרבות והספורט,א3,"מוזיאון המוזיקה (מוזיאון פרטי) (ע""ר)",580654168,2021,,
מוזיאונים ואמנות פלסטית,0019420218,משרד התרבות והספורט,א3,"קופסה שחורה (ע""ר)",580655710,2021,7500.0,7500.0
מוזיאונים ואמנות פלסטית,0019420218,משרד התרבות והספורט,א3,"המרכז ללימודי קרמיקה על שם יששכר ויהודית בנימיני ז""ל",590020384,2021,241352.0,241352.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,אתו״ס - החברה לאומנות תרבות וספורט חיפה בע״מ (חל״צ),510145022,2021,3452497.0,1092289.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,חבצלת מוסדות תרבות וחנוך של השומר הצעיר (חל״צ),510490451,2021,136980.0,58702.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,מרחבים חברה לחנוך ותרבות (חל״צ),510506504,2021,120741.0,97490.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,מרכז תרבות במצפה רמון עש סמואל רובין בע״מ (חל״צ),510623648,2021,,
מוסיקה,0019420216,משרד התרבות והספורט,א3,מרכז למוסיקה ירושלים (חל״צ),510651482,2021,314393.0,239897.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,הקם (חל״צ),510748734,2021,38902.0,38902.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,החברה העירונית לתרבות ופנאי באשדוד  בע״מ (חל״צ),511757114,2021,120000.0,120000.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,חברת התזמורת הפילהרמונית הישראלית (חל״צ),512295353,2021,10183053.0,3451974.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,צוותא לתרבות מתקדמת בע״מ (חל״צ),513377457,2021,,
מוסיקה,0019420216,משרד התרבות והספורט,א3,תמוז  38 בע״מ,514448000,2021,39809.0,39809.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,החברה העירונית לתרבות הפנאי בכפר סבא בע״מ (חל״צ),514810860,2021,71585.0,71585.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,ספקטרום - בית לתרבות ואמנות בירושלים בע״מ (חל״צ),515770444,2021,,
מוסיקה,0019420216,משרד התרבות והספורט,א3,"קרן להנצחת זכר חללי גיטו טרזין (טרזיינשטט) (ע""ר)",580002780,2021,62134.0,62134.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"חיבה - התנועה למורשת ישראל (ע""ר)",580014231,2021,184409.0,60679.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"עמותת ארתור רובינשטיין הבינלאומית מיסודו של יעקב (יאשה)ביסטריצקי (ע""ר)",580016145,2021,1109530.0,641879.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"הקונסבטוריון הישראלי למוסיקה ת""א (ע""ר)",580021897,2021,97930.0,69895.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"רננות - המכון למוסיקה יהודית (ע""ר)",580023968,2021,255763.0,222430.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"עמותת הנבל והזמיר (ע""ר)",580025807,2021,828909.0,551155.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"מרכז עדן תמיר למוסיקה, עין כרם, ירושלים (ע""ר)",580029148,2021,175000.0,148404.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"מכון למוסיקה ישראלית (ע""ר)",580029379,2021,891486.0,388718.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"קרן התרבות אמריקה -ישראל (ע""ר)",580032035,2021,45848.0,45848.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"המקהלה הפילהרמונית תל אביב (ע""ר)",580033470,2021,26639.0,26639.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"עמותת הסינפונייטה הישראלית באר שבע (ע""ר)",580037760,2021,4391930.0,1590432.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"האקדמיה למוסיקה ולמחול בירושלים (ע""ר)",580041994,2021,266506.0,266506.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"התזמורת הקאמרית הישראלית (ע""ר)",580044873,2021,3500000.0,1539957.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"הקאמרטה הישראלית - ירושלים (ע""ר)",580049708,2021,3953720.0,1429858.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"זמרי המדריגל (ע""ר)",580060556,2021,34554.0,34554.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"נוער מוסיקלי בישראל (ע""ר)",580064103,2021,227811.0,194478.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,רימון בית ספר למוסיקה (ע''ר),580085371,2021,,
מוסיקה,0019420216,משרד התרבות והספורט,א3,"תזמורת ירושלים מזרח ומערב (ע""ר)",580086270,2021,4114957.0,1582183.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"ידידי מקהלת העפרוני  (ע""ר)",580091395,2021,113347.0,74213.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"האופרה הישראלית - תל אביב-יפו {ע""ר}",580099638,2021,19650000.0,6549345.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"המקהלה הקאמרית הישראלית - טבעון (ע""ר)",580103323,2021,23300.0,23300.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"תזמורת סימפונית ירושלים  (ע""ר)  THE JERUSALEM SYMPHONY ORCHESTRA (R.A.)",580122034,2021,4535805.0,1678399.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"המקהלה הקאמרית תל אביב (ע""ר)",580132249,2021,44107.0,44107.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"עמותת היכל התרבות העירוני - נתניה (ע""ר)",580144624,2021,125626.0,125626.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"איגוד הקומפוזיטורים בישראל (ע""ר)",580147239,2021,622139.0,333906.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"קבוצת מוסיקה נובה (ע""ר)",580164325,2021,106472.0,84404.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"מקהלת לי-רון הרצליה (ע""ר)",580175818,2021,40359.0,40359.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"תזמורת הבארוק ירושלים THE JERUSALEM BAROQUE ORCHESTRA (ע""ר)",580175966,2021,910919.0,430282.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"המרכז לתרבות האנדלוסית ולפיוט בישראל (ע""ר)",580181741,2021,6781599.0,4005685.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"יובל - האנסמבל הישראלי לחזנות ומוסיקה יהודית (ע""ר)",580183606,2021,,
מוסיקה,0019420216,משרד התרבות והספורט,א3,"מוסיקה מזרח-מערב {ע""ר}",580186278,2021,67463.0,44332.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"קשת אילון (ע""ר)",580186377,2021,144192.0,91798.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"עמותת תזמורת סימפונט רעננה (ע""ר)",580198471,2021,3866341.0,2072797.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"מקשב (ע""ר)",580208486,2021,954248.0,426617.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"מכון תל אביב לחזנות (ע""ר)",580210870,2021,253859.0,146685.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"תל-חי - כיתות אמן בינ""ל לפסנתר (ע""ר)",580222545,2021,100785.0,59494.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"מדרשת שכטר (ע""ר)",580223899,2021,,
מוסיקה,0019420216,משרד התרבות והספורט,א3,"עמותת מקהלות מורן והבית לשירה בישראל (ע""ר)",580238699,2021,443801.0,236213.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"עמותת התזמורת הסימפונית ראשון לציון (ע""ר)",580256683,2021,3743935.0,1332637.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"האנסמבל הקולי הישראלי (1995) (ע""ר)",580263507,2021,842040.0,435787.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"בית הגת (ע""ר)",580267359,2021,88189.0,88189.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"עמותה לקידום וטיפוח המוסיקה הערבית בארץ (ע""ר)",580269561,2021,291581.0,190527.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,''קשת אמנויות'' (ע''ר),580288728,2021,125727.0,125727.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"תזמורת האופרה הקאמרית (ע""ר)",580293454,2021,2257867.0,1415625.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"תזמורת יד-חריף (ע""ר)",580303808,2021,551325.0,202036.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"ארגון המקהלות בישראל (ע""ר) (THE ISRAELI CHORAL ORGANISATION - ISCORO (REGISTERED",580323863,2021,41969.0,41969.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"המרכז למוסיקה ע""ש פיליציה בלומנטל (ע""ר) THE FELICJA BLUMENTAL MUSIC CENTER",580327740,2021,1274670.0,955241.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"מקהלת החזנים הירושלמית (ע""ר)",580337913,2021,320000.0,204931.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"מרכז ישראלי למקהלות ולחבורות זמר (ע""ר)",580350841,2021,37715.0,37715.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"הזירה הבין-תחומית (ע""ר)",580352490,2021,28471.0,28471.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"צוללת צהובה - המקום למוסיקה בירושלים (ע""ר)",580362804,2021,966849.0,226488.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"עמותה ישראלית לאומנויות האופרה (ע""ר)",580363364,2021,101182.0,54350.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"אנסמבל סולני תל אביב (ע""ר)",580383990,2021,545816.0,196620.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"בר-קיימא לתרבות, אמנות, מוסיקה ושלום (ע""ר)",580450898,2021,728186.0,560605.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"א.מ.א. - אומנות מקורית אלטרנטיבית (ע""ר)",580455939,2021,346056.0,248878.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"בארוקדה - קולקטיב הבארוק הישראלי (ע""ר)",580474906,2021,728035.0,336026.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"מקהלת זמרת י'ה בניצוחו של ד""ר אורי אהרון (ע""ר)",580480788,2021,150000.0,114000.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"זמרי קולגיום (ע""ר)",580489847,2021,170679.0,121912.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"עמותת כליזמרים - כיתת אומן בצפת (ע""ר)",580495976,2021,65108.0,35154.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"תזמורת המהפכה (ע""ר)",580496719,2021,606031.0,221587.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"תזמורת נתניה הקאמרית הקיבוצית (ע""ר)",580503605,2021,2242206.0,28301.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"הערת שוליים (ע""ר)",580504942,2021,83258.0,83258.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"המקהלה הישראלית ע""ש גארי ברתיני (ע""ר)",580509024,2021,458238.0,287877.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"תמיד - תרבות מוסיקלית יהודית (ע""ר)",580515815,2021,44709.0,44709.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"קהילות שרות פיוט וניגון (ע""ר)",580540672,2021,444656.0,294079.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"מורשת אבות - לימוד מקצועות הקודש (ע""ר)",580542264,2021,181004.0,181004.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"האופרה הירושלמית (ע""ר)",580547602,2021,80300.0,80300.0
מוסיקה,0019420216,משרד התרבות והספורט,א3,"ניגונים לעד - העמותה על שם יואל אנגל (ע""ר)",580563765,2021,,
